,profile_image_url,username,verified,created_at,protected,url,public_metrics,entities,id,description,name,location,pinned_tweet_id
0,https://pbs.twimg.com/profile_images/1557799702690676737/2nPy1xUY_normal.jpg,SenatorBaldwin,True,2013-01-09T18:29:44.000Z,False,https://t.co/hRwuiKlm6y,"{'followers_count': 150119, 'following_count': 2682, 'tweet_count': 18749, 'listed_count': 2590}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hRwuiKlm6y', 'expanded_url': 'http://www.baldwin.senate.gov/', 'display_url': 'baldwin.senate.gov'}]}}",1074518754,"Official Twitter account of United States Senator Tammy Baldwin's office, proudly working for the State of Wisconsin.",Sen. Tammy Baldwin,"Washington, D.C.",
1,https://pbs.twimg.com/profile_images/1143907394/twitter_profile_pic_normal.JPG,SenJohnBarrasso,True,2010-10-13T14:49:08.000Z,False,https://t.co/JPaPsrl8zy,"{'followers_count': 161741, 'following_count': 537, 'tweet_count': 7423, 'listed_count': 2425}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/JPaPsrl8zy', 'expanded_url': 'http://barrasso.senate.gov', 'display_url': 'barrasso.senate.gov'}]}, 'description': {'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/bMw3qwlxRu', 'expanded_url': 'https://www.instagram.com/senjohnbarrasso/', 'display_url': 'instagram.com/senjohnbarrass…'}], 'mentions': [{'start': 45, 'end': 55, 'username': 'SenateGOP'}, {'start': 88, 'end': 98, 'username': 'EnergyGOP'}]}}",202206694,"U.S. Senator for the great state of Wyoming, @SenateGOP Chairman, and Ranking Member of @EnergyGOP. https://t.co/bMw3qwlxRu",Sen. John Barrasso,,
2,https://pbs.twimg.com/profile_images/1557507467764015104/WdNu9J6k_normal.jpg,SenatorBennet,True,2010-12-08T16:29:29.000Z,False,https://t.co/gjFZzxphlQ,"{'followers_count': 305485, 'following_count': 401, 'tweet_count': 8202, 'listed_count': 3144}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gjFZzxphlQ', 'expanded_url': 'http://bennet.senate.gov', 'display_url': 'bennet.senate.gov'}]}}",224285242,U.S. Senator for Colorado,Michael Bennet,Colorado,1610421601085841411
3,https://pbs.twimg.com/profile_images/1082735690213924864/VRFUWsuH_normal.jpg,MarshaBlackburn,True,2011-04-06T18:05:33.000Z,False,https://t.co/sdip4ai5Ok,"{'followers_count': 978322, 'following_count': 2021, 'tweet_count': 17336, 'listed_count': 4002}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/sdip4ai5Ok', 'expanded_url': 'http://blackburn.senate.gov', 'display_url': 'blackburn.senate.gov'}]}}",278145569,I am honored to serve the people of Tennessee.,Sen. Marsha Blackburn,"Brentwood, TN",
4,https://pbs.twimg.com/profile_images/870748217440423937/_iFTgKfI_normal.jpg,SenBlumenthal,True,2011-04-06T17:13:53.000Z,False,http://t.co/MfF8W57FEu,"{'followers_count': 710437, 'following_count': 983, 'tweet_count': 18834, 'listed_count': 4334}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/MfF8W57FEu', 'expanded_url': 'http://blumenthal.senate.gov/', 'display_url': 'blumenthal.senate.gov'}]}}",278124059,"Official Twitter account of U.S. Senator Richard Blumenthal, proudly working for the people of Connecticut.",Richard Blumenthal,"Connecticut, USA",
5,https://pbs.twimg.com/profile_images/535810548802125824/X0pxn3zA_normal.jpeg,RoyBlunt,True,2009-02-19T02:58:03.000Z,False,,"{'followers_count': 128408, 'following_count': 6444, 'tweet_count': 15688, 'listed_count': 3512}",,21269970,Official account of U.S. Senator Roy Blunt.,Senator Roy Blunt,Missouri,1608839866980388867
6,https://pbs.twimg.com/profile_images/1296891138532679680/8axGb9ml_normal.jpg,CoryBooker,True,2008-08-11T14:41:16.000Z,False,https://t.co/fqpyg9EIqF,"{'followers_count': 4814153, 'following_count': 84725, 'tweet_count': 67845, 'listed_count': 19122}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fqpyg9EIqF', 'expanded_url': 'http://corybooker.com', 'display_url': 'corybooker.com'}]}}",15808765,"U.S. Senator from New Jersey. Most tweets (and typos) are mine, some are my team’s. He/him.",Cory Booker,"Newark, NJ",
7,https://pbs.twimg.com/profile_images/970776346250104834/i7B-Xp9G_normal.jpg,JohnBoozman,True,2007-04-27T16:05:52.000Z,False,https://t.co/pghdotWL5q,"{'followers_count': 107937, 'following_count': 803, 'tweet_count': 9935, 'listed_count': 2581}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pghdotWL5q', 'expanded_url': 'http://boozman.senate.gov', 'display_url': 'boozman.senate.gov'}]}, 'description': {'hashtags': [{'start': 119, 'end': 129, 'tag': 'ServingAR'}, {'start': 130, 'end': 137, 'tag': 'ARinDC'}], 'mentions': [{'start': 37, 'end': 49, 'username': 'SenateAgGOP'}]}}",5558312,"U.S. Senator for Arkansas serving as @SenateAgGOP leader and on the Appropriations, EPW & Veterans’ Affairs committees #ServingAR #ARinDC 202-224-4843",Senator John Boozman,Arkansas,
8,https://pbs.twimg.com/profile_images/1080872040184401924/tXytvVUd_normal.jpg,SenatorBraun,True,2019-01-03T16:58:18.000Z,False,https://t.co/ChBgzUcPIG,"{'followers_count': 45153, 'following_count': 338, 'tweet_count': 4399, 'listed_count': 969}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ChBgzUcPIG', 'expanded_url': 'http://braun.senate.gov', 'display_url': 'braun.senate.gov'}]}}",1080870981877534720,Main Street businessman & Hoosier U.S. Senator for Indiana,Senator Mike Braun,"Jasper, IN",1639026701391876099
9,https://pbs.twimg.com/profile_images/1329104002055892994/VpIXrM7k_normal.jpg,SenSherrodBrown,True,2009-06-01T16:07:45.000Z,False,https://t.co/hlGoMuMSMb,"{'followers_count': 502935, 'following_count': 346, 'tweet_count': 9440, 'listed_count': 4527}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hlGoMuMSMb', 'expanded_url': 'http://brown.senate.gov', 'display_url': 'brown.senate.gov'}]}, 'description': {'mentions': [{'start': 12, 'end': 26, 'username': 'SenateBanking'}]}}",43910797,Chairman of @SenateBanking. Proud to serve Ohio.,Sherrod Brown,"Cleveland, OH",1636404159443267584
10,https://pbs.twimg.com/profile_images/1219989247656124417/Pnd9hVqg_normal.jpg,SenatorBurr,True,2009-02-18T01:53:03.000Z,False,https://t.co/1DA6JAR0K7,"{'followers_count': 167095, 'following_count': 855, 'tweet_count': 3983, 'listed_count': 3396}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1DA6JAR0K7', 'expanded_url': 'http://burr.senate.gov', 'display_url': 'burr.senate.gov'}]}}",21157904,U.S. Senator from North Carolina,Richard Burr,"Winston-Salem, NC",
11,https://pbs.twimg.com/profile_images/1112707249032626176/j7drmGgX_normal.png,SenatorCantwell,True,2010-02-25T19:21:52.000Z,False,https://t.co/bsDHjEzNpw,"{'followers_count': 254927, 'following_count': 2219, 'tweet_count': 10735, 'listed_count': 2675}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bsDHjEzNpw', 'expanded_url': 'http://www.cantwell.senate.gov', 'display_url': 'cantwell.senate.gov'}]}, 'description': {'urls': [{'start': 60, 'end': 83, 'url': 'https://t.co/hxwJAXpyg7', 'expanded_url': 'http://instagram.com/SenatorMariaCa', 'display_url': 'instagram.com/SenatorMariaCa'}, {'start': 87, 'end': 110, 'url': 'https://t.co/TZiAX2cens', 'expanded_url': 'http://facebook.com/senatorcantwell', 'display_url': 'facebook.com/senatorcantwell'}], 'mentions': [{'start': 43, 'end': 56, 'username': 'commercedems'}]}}",117501995,U.S. Senator from Washington State | Chair @commercedems  | https://t.co/hxwJAXpyg7… | https://t.co/TZiAX2cens | RT≠endorsement,Sen. Maria Cantwell,WA & DC,
12,https://pbs.twimg.com/profile_images/570247761044312064/gBmXhrin_normal.jpeg,SenCapito,True,2010-09-22T18:06:14.000Z,False,https://t.co/9FPG7eI7Wx,"{'followers_count': 93720, 'following_count': 1085, 'tweet_count': 13651, 'listed_count': 1883}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9FPG7eI7Wx', 'expanded_url': 'http://www.capito.senate.gov/', 'display_url': 'capito.senate.gov'}]}, 'description': {'mentions': [{'start': 64, 'end': 74, 'username': 'SenateGOP'}, {'start': 88, 'end': 95, 'username': 'EPWGOP'}]}}",193794406,"Mom, grandmother x8, wife, runner (#26.2!), & eternal optimist. @SenateGOP Vice Chair & @EPWGOP Ranking Mmbr. Proudly serving West Virginia in the U.S. Senate.",Shelley Moore Capito,,
13,https://pbs.twimg.com/profile_images/1621244234723385344/Qf1gL99T_normal.jpg,SenatorCardin,True,2010-01-27T22:03:53.000Z,False,https://t.co/FrhYVM48DJ,"{'followers_count': 259664, 'following_count': 3464, 'tweet_count': 14839, 'listed_count': 3132}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FrhYVM48DJ', 'expanded_url': 'https://www.cardin.senate.gov/coronavirus-resources', 'display_url': 'cardin.senate.gov/coronavirus-re…'}]}, 'description': {'urls': [{'start': 62, 'end': 85, 'url': 'https://t.co/MWU3MnXB1D', 'expanded_url': 'http://facebook.com/senatorbencard', 'display_url': 'facebook.com/senatorbencard'}], 'hashtags': [{'start': 32, 'end': 41, 'tag': 'SmallBiz'}, {'start': 48, 'end': 61, 'tag': 'TeamMaryland'}]}}",109071031,"US Senator for Maryland. Chair, #SmallBiz Cmte. #TeamMaryland https://t.co/MWU3MnXB1D…",Senator Ben Cardin,"Maryland, USA",
14,https://pbs.twimg.com/profile_images/378800000497501114/77d2bd85a246e66e8f77670018fbaaca_normal.jpeg,SenatorCarper,True,2011-02-09T19:46:42.000Z,False,https://t.co/0KSoFFqCgL,"{'followers_count': 112685, 'following_count': 1945, 'tweet_count': 12340, 'listed_count': 2105}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0KSoFFqCgL', 'expanded_url': 'http://www.carper.senate.gov', 'display_url': 'carper.senate.gov'}]}, 'description': {'mentions': [{'start': 23, 'end': 30, 'username': 'USNavy'}, {'start': 99, 'end': 107, 'username': 'EPWCmte'}]}}",249787913,"Husband, father, proud @USNavy veteran and former governor. U.S. Senator for Delaware and Chairman @EPWCmte",Senator Tom Carper,Delaware,
15,https://pbs.twimg.com/profile_images/1529197566994354177/07uTJTaV_normal.jpg,SenBobCasey,True,2010-07-27T18:38:20.000Z,False,https://t.co/SIksRZvAsX,"{'followers_count': 438456, 'following_count': 807, 'tweet_count': 15920, 'listed_count': 3218}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SIksRZvAsX', 'expanded_url': 'https://www.casey.senate.gov/', 'display_url': 'casey.senate.gov'}]}, 'description': {'mentions': [{'start': 99, 'end': 111, 'username': 'SenateAging'}]}}",171598736,"Official twitter profile for U.S. Senator Bob Casey. Husband, dad, grandpa, history buff, Chairman @SenateAging. Fighting for PA’s children and families.",Senator Bob Casey,"Scranton, PA",1628850965825683462
16,https://pbs.twimg.com/profile_images/1556019521177149445/9n3tnv46_normal.jpg,SenBillCassidy,True,2018-07-12T20:05:23.000Z,False,https://t.co/B0oP9GRpV1,"{'followers_count': 57249, 'following_count': 1499, 'tweet_count': 7168, 'listed_count': 963}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B0oP9GRpV1', 'expanded_url': 'http://www.cassidy.senate.gov', 'display_url': 'cassidy.senate.gov'}]}, 'description': {'hashtags': [{'start': 148, 'end': 160, 'tag': 'GeauxTigers'}]}}",1017500185356853248,"Treated uninsured patients as a doctor in Louisiana’s charity hospital system, now serving the people of my state in the US Senate. Proud LSU grad! #GeauxTigers","U.S. Senator Bill Cassidy, M.D.","Baton Rouge, LA",1631309450341408770
17,https://pbs.twimg.com/profile_images/588697537013383168/Kf_x_1u1_normal.jpg,SenatorCollins,True,2009-01-29T18:56:59.000Z,False,https://t.co/uoeooZIZQA,"{'followers_count': 556415, 'following_count': 938, 'tweet_count': 4432, 'listed_count': 4731}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uoeooZIZQA', 'expanded_url': 'http://collins.senate.gov', 'display_url': 'collins.senate.gov'}]}}",19726613,"United States Senator from Maine. 
All tweets originate from the Press Office of Senator Susan Collins.",Sen. Susan Collins,Maine,
18,https://pbs.twimg.com/profile_images/1010166727529893888/O-lZLomM_normal.jpg,ChrisCoons,True,2008-07-05T11:17:54.000Z,False,https://t.co/xBCHCdwhCz,"{'followers_count': 218268, 'following_count': 4126, 'tweet_count': 17549, 'listed_count': 2992}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xBCHCdwhCz', 'expanded_url': 'http://coons.senate.gov', 'display_url': 'coons.senate.gov'}]}}",15324851,"Father, husband, U.S. Senator from Delaware",Senator Chris Coons,"Wilmington, DE",
19,https://pbs.twimg.com/profile_images/1246564218259767296/iwEbEtCj_normal.jpg,JohnCornyn,True,2008-02-07T19:52:55.000Z,False,,"{'followers_count': 368060, 'following_count': 13054, 'tweet_count': 55652, 'listed_count': 5878}",,13218102,"Mainly news I find interesting, pics, and opinions. Honored to represent the great state of Texas in the US Senate. RTs =/= endorsements",Senator John Cornyn,"Austin, Texas",
20,https://pbs.twimg.com/profile_images/1296092531566968832/A05aIYcg_normal.jpg,SenCortezMasto,True,2016-12-20T20:53:22.000Z,False,https://t.co/v6sRnbH7nI,"{'followers_count': 75162, 'following_count': 936, 'tweet_count': 11906, 'listed_count': 1521}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/v6sRnbH7nI', 'expanded_url': 'http://cortezmasto.senate.gov', 'display_url': 'cortezmasto.senate.gov'}]}}",811313565760163844,U.S. Senator from the great state of Nevada.,Senator Cortez Masto,,1547614222535733252
21,https://pbs.twimg.com/profile_images/568884049058357248/M-VeVL9u_normal.jpeg,SenTomCotton,True,2012-11-24T19:33:10.000Z,False,http://t.co/gR93LLUqRV,"{'followers_count': 661774, 'following_count': 364, 'tweet_count': 11609, 'listed_count': 3871}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/gR93LLUqRV', 'expanded_url': 'http://cotton.senate.gov', 'display_url': 'cotton.senate.gov'}]}}",968650362,U.S. Senator proudly serving the state of Arkansas.,Tom Cotton,,
22,https://pbs.twimg.com/profile_images/1090267977675460610/nQWIQ0ot_normal.jpg,SenKevinCramer,True,2012-12-30T20:54:06.000Z,False,https://t.co/M4l7PNHhUi,"{'followers_count': 33416, 'following_count': 635, 'tweet_count': 8915, 'listed_count': 1148}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/M4l7PNHhUi', 'expanded_url': 'http://cramer.senate.gov', 'display_url': 'cramer.senate.gov'}]}}",1048784496,Representing the great people of North Dakota in the United States Senate.,Sen. Kevin Cramer,,1140781317392666625
23,https://pbs.twimg.com/profile_images/2286763334/atyer80hkqhdwmgk73t0_normal.jpeg,MikeCrapo,True,2012-06-05T22:16:35.000Z,False,http://t.co/W6cAM2HKzW,"{'followers_count': 129786, 'following_count': 774, 'tweet_count': 9860, 'listed_count': 2046}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/W6cAM2HKzW', 'expanded_url': 'http://www.crapo.senate.gov', 'display_url': 'crapo.senate.gov'}]}}",600463589,United States Senator for the great state of Idaho.,Senator Mike Crapo,"Idaho & Washington, D.C.",
24,https://pbs.twimg.com/profile_images/1100507943458484236/KICyvXVn_normal.jpg,SenTedCruz,True,2013-01-09T18:11:37.000Z,False,https://t.co/9HWCyvsTvJ,"{'followers_count': 3315237, 'following_count': 5490, 'tweet_count': 21172, 'listed_count': 12221}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9HWCyvsTvJ', 'expanded_url': 'http://cruz.senate.gov', 'display_url': 'cruz.senate.gov'}]}}",1074480192,Representing the State of Texas in the United States Senate.,Senator Ted Cruz,"Houston, Texas",
25,https://pbs.twimg.com/profile_images/1609984736419794944/tyDLLGVa_normal.jpg,SteveDaines,True,2007-12-30T05:52:03.000Z,False,,"{'followers_count': 89787, 'following_count': 669, 'tweet_count': 9399, 'listed_count': 1721}",,11651202,Serving the people of Montana in the U.S. Senate. 🇺🇸,Steve Daines,"Bozeman, MT",
26,https://pbs.twimg.com/profile_images/1420436702007644163/Ioaqdwi0_normal.jpg,SenDuckworth,True,2013-01-03T18:59:33.000Z,False,https://t.co/xpVoZZWkQx,"{'followers_count': 741261, 'following_count': 7309, 'tweet_count': 11418, 'listed_count': 4068}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xpVoZZWkQx', 'expanded_url': 'http://duckworth.senate.gov', 'display_url': 'duckworth.senate.gov'}]}}",1058520120,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",Tammy Duckworth,,1610402735555231745
27,https://pbs.twimg.com/profile_images/1410577486623162374/Cf2sua2z_normal.jpg,SenatorDurbin,True,2011-02-04T15:50:42.000Z,False,https://t.co/jJoyuT28iz,"{'followers_count': 741256, 'following_count': 2414, 'tweet_count': 23181, 'listed_count': 5342}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/jJoyuT28iz', 'expanded_url': 'http://durbin.senate.gov', 'display_url': 'durbin.senate.gov'}]}, 'description': {'mentions': [{'start': 90, 'end': 104, 'username': 'JudiciaryDems'}]}}",247334603,Serving the people of Illinois. Majority Whip and Chair of the Senate Judiciary Committee @JudiciaryDems.,Senator Dick Durbin,,
28,https://pbs.twimg.com/profile_images/1617916136800096256/dIREbvpN_normal.jpg,SenJoniErnst,True,2014-11-02T13:32:54.000Z,False,https://t.co/UA6Z1fSPGh,"{'followers_count': 158699, 'following_count': 170, 'tweet_count': 9972, 'listed_count': 1928}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/UA6Z1fSPGh', 'expanded_url': 'http://Ernst.Senate.Gov', 'display_url': 'Ernst.Senate.Gov'}]}}",2856787757,"Mother and combat veteran, fighting for a more accountable and less wasteful Washington 🇺🇸 U.S. Senator serving the people of Iowa. 🌾🐖",Joni Ernst,Iowa,
29,https://pbs.twimg.com/profile_images/1269997520694005760/Xpo4-5Px_normal.jpg,SenFeinstein,True,2012-01-27T23:06:59.000Z,False,https://t.co/nLdPE0lrC6,"{'followers_count': 1446652, 'following_count': 260, 'tweet_count': 14445, 'listed_count': 6917}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nLdPE0lrC6', 'expanded_url': 'http://www.feinstein.senate.gov', 'display_url': 'feinstein.senate.gov'}]}, 'description': {'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/RVLkJPLS9Y', 'expanded_url': 'http://facebook.com/senatorfeinstein', 'display_url': 'facebook.com/senatorfeinste…'}]}}",476256944,United States Senator from California. On Facebook at: https://t.co/RVLkJPLS9Y,Senator Dianne Feinstein,California,
30,https://pbs.twimg.com/profile_images/816319022182649860/pev9bNlJ_normal.jpg,SenatorFischer,True,2013-01-08T16:49:07.000Z,False,https://t.co/RpXZdHnbXu,"{'followers_count': 103828, 'following_count': 210, 'tweet_count': 8205, 'listed_count': 1922}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RpXZdHnbXu', 'expanded_url': 'http://fischer.senate.gov', 'display_url': 'fischer.senate.gov'}]}}",1071402577,United States Senator for Nebraska,Senator Deb Fischer,,1628094236766744577
31,https://pbs.twimg.com/profile_images/1233393598953086976/dC0fdRs9_normal.jpg,SenGillibrand,True,2009-09-07T03:53:24.000Z,False,https://t.co/qccoyKkdDN,"{'followers_count': 1542259, 'following_count': 1071, 'tweet_count': 21490, 'listed_count': 9678}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qccoyKkdDN', 'expanded_url': 'http://kirstengillibrand.com', 'display_url': 'kirstengillibrand.com'}]}}",72198806,"Mom to Theo, Henry and dog Maple. Wife to Jonathan. U.S. Senator for New York. Not “very polite.” She/her.",Kirsten Gillibrand,New York,
32,https://pbs.twimg.com/profile_images/1235299656063733760/b1RnM8w3_normal.jpg,LindseyGrahamSC,True,2011-12-09T22:21:03.000Z,False,https://t.co/MrwqVaHDr4,"{'followers_count': 2219060, 'following_count': 1986, 'tweet_count': 14880, 'listed_count': 9415}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MrwqVaHDr4', 'expanded_url': 'http://www.lindseygraham.com', 'display_url': 'lindseygraham.com'}]}}",432895323,The official Twitter feed for United States Senator Lindsey Graham.,Lindsey Graham,South Carolina,
33,https://pbs.twimg.com/profile_images/921098191507984385/XYteQA6t_normal.jpg,ChuckGrassley,True,2007-11-26T15:17:02.000Z,False,https://t.co/gGaOVfn75R,"{'followers_count': 848807, 'following_count': 12478, 'tweet_count': 12263, 'listed_count': 6460}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gGaOVfn75R', 'expanded_url': 'http://grassley.senate.gov', 'display_url': 'grassley.senate.gov'}]}, 'description': {'mentions': [{'start': 80, 'end': 94, 'username': 'GrassleyPress'}]}}",10615232,"U.S. Senator. Family farmer. Lifetime resident of New Hartford, IA. Also follow @GrassleyPress for news and information.",Chuck Grassley,Iowa,1610392751392149505
34,https://pbs.twimg.com/profile_images/1349435761515495427/hQun4DXj_normal.jpg,SenatorHagerty,True,2021-01-06T17:37:54.000Z,False,https://t.co/iYfulYs34q,"{'followers_count': 29740, 'following_count': 184, 'tweet_count': 6468, 'listed_count': 399}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iYfulYs34q', 'expanded_url': 'http://www.hagerty.senate.gov', 'display_url': 'hagerty.senate.gov'}]}}",1346873610875654147,Husband | Father of four | Businessman | Community Volunteer | Conservative Republican | U.S. Senator | Former U.S. Ambassador to Japan | Proud Tennessean,Senator Bill Hagerty,"Nashville, TN",
35,https://pbs.twimg.com/profile_images/1457818269205897224/KJPS4JkN_normal.jpg,SenatorHassan,True,2012-11-13T21:27:37.000Z,False,https://t.co/AVRitZr4FJ,"{'followers_count': 162359, 'following_count': 545, 'tweet_count': 12459, 'listed_count': 1756}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AVRitZr4FJ', 'expanded_url': 'http://hassan.senate.gov', 'display_url': 'hassan.senate.gov'}]}}",946549322,"New England sports fan, mom, crossword enthusiast, former governor, U.S. Senator for New Hampshire.",Sen. Maggie Hassan,,
36,https://pbs.twimg.com/profile_images/1097246042934992898/YqXTdt3v_normal.jpg,HawleyMO,True,2014-02-20T03:13:57.000Z,False,https://t.co/ewFKamMtsE,"{'followers_count': 1303069, 'following_count': 947, 'tweet_count': 7207, 'listed_count': 4522}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ewFKamMtsE', 'expanded_url': 'http://joshhawley.com/', 'display_url': 'joshhawley.com'}]}}",2352629311,"Christian, constitutional lawyer, husband to Erin, Dad to Elijah, Blaise and Abigail, U.S. Senator for Missouri",Josh Hawley,"Missouri, USA",
37,https://pbs.twimg.com/profile_images/1091387172282867718/pNhlcC9I_normal.jpg,MartinHeinrich,True,2013-01-17T20:24:19.000Z,False,https://t.co/97adkYcq3x,"{'followers_count': 207131, 'following_count': 695, 'tweet_count': 11355, 'listed_count': 2095}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/97adkYcq3x', 'expanded_url': 'http://heinrich.senate.gov', 'display_url': 'heinrich.senate.gov'}]}}",1099199839,"U.S. Senator for NM | Husband, dad, recovering engineer. Constantly seeking climate action, a fair shot for all New Mexicans, and the best elk adovada recipes.",Martin Heinrich,,
38,https://pbs.twimg.com/profile_images/1613249477841674268/cX_b0XRo_normal.jpg,SenatorHick,True,2020-10-21T01:38:38.000Z,False,https://t.co/71ZuDmhO59,"{'followers_count': 37385, 'following_count': 401, 'tweet_count': 2309, 'listed_count': 469}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/71ZuDmhO59', 'expanded_url': 'https://www.hickenlooper.senate.gov/', 'display_url': 'hickenlooper.senate.gov'}]}}",1318728336923787264,Proudly serving the people of Colorado in the U.S. Senate.,Senator John Hickenlooper,Colorado,
39,https://pbs.twimg.com/profile_images/1130916929957445632/mkavgyCa_normal.jpg,maziehirono,True,2009-11-24T03:10:37.000Z,False,http://t.co/m4u3CFOBHg,"{'followers_count': 503760, 'following_count': 1602, 'tweet_count': 8187, 'listed_count': 3577}","{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/m4u3CFOBHg', 'expanded_url': 'http://www.hirono.senate.gov', 'display_url': 'hirono.senate.gov'}]}}",92186819,U.S. Senator Mazie K. Hirono - Proudly Serving the People of Hawaii,Senator Mazie Hirono,Hawaii,1581743532716457984
40,https://pbs.twimg.com/profile_images/1457025032706736129/vIqtYG2x_normal.jpg,SenJohnHoeven,True,2011-09-30T17:55:30.000Z,False,https://t.co/gSzXaF3dWQ,"{'followers_count': 119852, 'following_count': 778, 'tweet_count': 5340, 'listed_count': 1787}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gSzXaF3dWQ', 'expanded_url': 'https://www.hoeven.senate.gov', 'display_url': 'hoeven.senate.gov'}]}}",382791093,"U.S. Senator for North Dakota serving on the Senate Agriculture, Energy, Appropriations & Indian Affairs committees.",Senator John Hoeven,North Dakota,1577443861076516864
41,https://pbs.twimg.com/profile_images/1384865385850318851/qsdBWrWi_normal.jpg,SenHydeSmith,True,2018-04-09T14:17:47.000Z,False,https://t.co/cwhXwzYx2R,"{'followers_count': 27463, 'following_count': 674, 'tweet_count': 3453, 'listed_count': 833}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cwhXwzYx2R', 'expanded_url': 'https://www.hydesmith.senate.gov/', 'display_url': 'hydesmith.senate.gov'}]}}",983348251972816896,Office of U.S. Senator Cindy Hyde-Smith (R-Miss.).,U.S. Senator Cindy Hyde-Smith,"Brookhaven, MS",
42,https://pbs.twimg.com/profile_images/1243937154293694464/-dy9-qEr_normal.jpg,JimInhofe,True,2007-07-05T14:39:13.000Z,False,https://t.co/MYAldcmbP1,"{'followers_count': 96898, 'following_count': 341, 'tweet_count': 5463, 'listed_count': 2337}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MYAldcmbP1', 'expanded_url': 'http://www.Inhofe.senate.gov', 'display_url': 'Inhofe.senate.gov'}]}}",7270292,Former United States Senator from the great state of Oklahoma.,Sen. Jim Inhofe,Oklahoma,
43,https://pbs.twimg.com/profile_images/1213023547/Twitter_2_normal.jpg,SenRonJohnson,True,2011-01-04T00:25:27.000Z,False,https://t.co/mItmH7jN10,"{'followers_count': 517895, 'following_count': 1034, 'tweet_count': 7853, 'listed_count': 3858}","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mItmH7jN10', 'expanded_url': 'http://www.ronjohnson.senate.gov', 'display_url': 'ronjohnson.senate.gov'}]}}",233737858,Proud to serve Wisconsin in the U.S. Senate.,Senator Ron Johnson,"Oshkosh, WI",
44,https://pbs.twimg.com/profile_images/922472118377476096/XqCk_uDv_normal.jpg,timkaine,True,2010-07-30T20:00:32.000Z,False,,"{'followers_count': 960823, 'following_count': 776, 'tweet_count': 12045, 'listed_count': 5622}",,172858784,"Anne Holton’s husband, Dad of 3, Stone Irish, public servant, musician, civil rights lawyer, backpacker.",Tim Kaine,"Richmond, VA",
